nim,nama_mhs,kode_mk,nama_mk,sks,nidn_dosen,nama_dosen,nohp_mhs
202000701,Jinawi Mahendra,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0856-9982-7950
202000256,Eka Nasyiah,SI056,Machine Learning,2,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0812-6571-2082
202000122,Kamila Permata,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0858-4005-0455
202000741,Cornelia Suartini,SI032,Jaringan Komputer,3,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0857-4651-9098
202000976,Putri Haryanti,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0853-5072-0811
202000085,Ophelia Napitupulu,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0852-8377-7014
202000536,Taufik Laksita,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0813-3149-1357
202000326,Radit Wasita,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0812-7979-6886
202000569,Bakianto Simanjuntak,SI083,Audit Sistem Informasi,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0822-4956-2137
202000379,Cakrawangsa Rahayu,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0823-6481-4917
202000266,Reksa Sihombing,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0822-2684-1459
202000778,Aslijan Sudiati,SI074,Jaringan Syaraf Tiruan,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0856-8554-6015
202000986,Rafi Nashiruddin,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0821-5449-2683
202000154,Galak Nainggolan,SI003,Network Security,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0858-5280-9885
202000267,Irma Mahendra,SI086,DevOps Engineering,2,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0821-3272-7956
202000013,Hafshah Andriani,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0858-9696-5328
202000372,Nilam Sudiati,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0812-0910-4300
202000332,Kasiyah Wibowo,SI098,Audit Sistem Informasi,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0823-7387-5717
202000245,Daru Rajata,SI036,Pengembangan Aplikasi Mobile,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0852-4993-0972
202000423,Luwar Wijayanti,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0811-4054-1152
202000031,Cahyono Gunawan,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0811-6474-6872
202000330,Saadat Wibisono,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0852-5679-8250
202000967,Capa Budiyanto,SI074,Jaringan Syaraf Tiruan,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0823-4522-8015
202000622,Hasta Winarno,SI077,E-Commerce Strategy,3,0100000036,"Dr. Simon Marbun, S.T., M.Eng.",0811-4618-7234
202000257,Yuliana Winarsih,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0851-7734-5401
202000596,Zulfa Salahudin,SI091,Rekayasa Perangkat Lunak,2,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0852-0267-2885
202000280,Irsad Melani,SI052,Game Development,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0811-7903-0673
202000443,Farhunnisa Mahendra,SI057,Data Mining,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0823-0544-4713
202000152,Zamira Puspita,SI092,Digital Marketing,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0823-7661-5654
202000055,Betania Widodo,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0813-3662-9946
202000060,Karsa Padmasari,SI071,Robotika Dasar,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0821-6763-2016
202000142,Shania Namaga,SI035,Sistem Pendukung Keputusan,3,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0811-5329-3183
202000903,Lukman Yolanda,SI083,Audit Sistem Informasi,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0812-3915-5963
202000739,Michelle Nuraini,SI003,Network Security,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0821-2902-2784
202000830,Labuh Latupono,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0813-5782-8410
202000553,Ciaobella Mansur,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0858-1777-3926
202000706,Maryadi Maulana,SI065,User Experience (UX) Design,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0856-5299-7877
202000156,Bambang Prastuti,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0823-1983-2731
202000669,Oni Prasetya,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0857-4510-4636
202000526,Dian Adriansyah,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0853-1934-6676
202000611,Sarah Rajasa,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0857-8457-8317
202000296,Alika Wacana,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0858-5228-7280
202000153,Tina Laksita,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0823-2711-1161
202000145,Rahmat Laksita,SI005,Komputasi Serverless,4,0100000019,"Talia Sitompul, S.Kom., M.T.",0821-9502-4026
202000544,Virman Lazuardi,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0812-6580-3928
202000513,Ani Iswahyudi,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0858-9334-7212
202000509,Dalima Yulianti,SI034,Statistika Probabilitas,3,0100000037,"Yance Handayani, Ph.D.",0857-4204-3805
202000706,Maryadi Maulana,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0856-5299-7877
202000927,Gilang Oktaviani,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0813-8757-2158
202000479,Wage Siregar,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0853-7375-3001
202000809,Ulya Samosir,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0851-0078-0686
202000653,Waluyo Hutagalung,SI025,Virtual Reality,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0813-7919-4096
202000164,Cahyo Riyanti,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0812-4978-4036
202000353,Prabu Simbolon,SI059,Sistem Operasi,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0811-4223-2536
202000018,Maman Setiawan,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0821-2528-8095
202000302,Wisnu Hardiansyah,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0822-5461-5679
202000164,Cahyo Riyanti,SI080,Manajemen Proyek TI,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0812-4978-4036
202000097,Dwi Mahendra,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0857-1232-8120
202000574,Dono Mardhiyah,SI018,Algoritma dan Pemrograman,4,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0857-7703-8430
202000565,Viktor Sinaga,SI090,Sistem Pakar,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0811-0981-8063
202000340,Amalia Dabukke,SI014,Digital Forensics,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0857-4991-2513
202000563,Mulya Puspasari,SI015,Reinforcement Learning,3,0100000014,"Raden Palastri, S.Kom., M.MSI",0852-6599-1624
202000704,Heryanto Rahmawati,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0821-3901-9817
202000961,Salsabila Sitorus,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0823-8146-7179
202000644,Cemeti Sihombing,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0858-8619-5761
202000806,Kasim Wastuti,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0857-9298-3168
202000998,Muhammad Permadi,SI042,Kecerdasan Buatan,3,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0813-2877-7251
202000355,Martani Sirait,SI073,Kalkulus II,3,0100000042,"Ir. Balijan Hutagalung, S.T., M.Eng.",0851-8457-7590
202000019,Galang Pratama,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0852-0154-3039
202000682,Salman Rahmawati,SI051,Matematika Diskrit,3,0100000016,"Bagya Yuliarti, S.T., M.T.",0852-5267-7223
202000118,Dian Prakasa,SI005,Komputasi Serverless,4,0100000019,"Talia Sitompul, S.Kom., M.T.",0856-5171-8702
202000063,Ismail Mandala,SI060,Manajemen Basis Data Lanjut,2,0100000007,"Rina Najmudin, M.Kom., Ph.D.",0851-8727-7434
202000617,Tasdik Situmorang,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0822-6312-2417
202000225,Galak Prakasa,SI008,Natural Language Processing,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0812-4384-2498
202000271,Patricia Purnawati,SI055,Digital Marketing,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0857-3971-8707
202000056,Syahrini Haryanti,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0853-0443-6995
202000131,Safina Januar,SI072,Big Data Analytics,2,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0858-2145-6232
202000249,Taswir Situmorang,SI067,Rekayasa Perangkat Lunak,2,0100000016,"Bagya Yuliarti, S.T., M.T.",0853-6527-8585
202000147,Rama Halim,SI059,Sistem Operasi,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0852-8390-8470
202000089,Nadia Sinaga,SI004,Augmented Reality,4,0100000014,"Raden Palastri, S.Kom., M.MSI",0858-7498-9413
202000092,Luwes Permadi,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0822-7775-2047
202000901,Lalita Wijayanti,SI096,Natural Language Processing,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0856-4165-1623
202000930,Omar Wastuti,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0851-2572-8703
202000582,Karta Sirait,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0856-0714-1633
202000948,Kairav Hutasoit,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0812-7945-4918
202000438,Michelle Suryono,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0822-8709-9861
202000360,Bala Tampubolon,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0822-1541-5206
202000129,Warji Habibi,SI004,Augmented Reality,4,0100000014,"Raden Palastri, S.Kom., M.MSI",0858-7439-5339
202000671,Rahmi Hariyah,SI034,Statistika Probabilitas,3,0100000037,"Yance Handayani, Ph.D.",0853-7800-3845
202000970,Ophelia Nuraini,SI069,DevOps Engineering,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0858-0771-1991
202000733,Margana Sudiati,SI048,Web Development Lanjut,3,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0853-1615-8148
202000012,Hasta Yulianti,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0857-7242-3884
202000754,Cahyanto Iswahyudi,SI055,Digital Marketing,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0858-5654-4209
202000446,Lanang Mahendra,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0812-4862-8902
202000979,Gabriella Budiyanto,SI099,Reinforcement Learning,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0823-0489-2673
202000913,Ciaobella Tarihoran,SI094,Cloud Computing,4,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0811-6345-9112
202000936,Harsanto Uwais,SI097,Arsitektur Microservices,3,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0822-1659-1520
202000265,Rendy Simbolon,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0856-9045-3017
202000391,Ana Kurniawan,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0812-8261-9906
202000048,Ismail Simbolon,SI040,Logika Fuzzy,4,0100000018,"Ir. Nasab Hardiansyah, S.Si., M.Cs.",0852-3375-4330
202000671,Rahmi Hariyah,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0853-7800-3845
202000916,Ikhsan Siregar,SI019,Basis Data,4,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0813-6693-0089
202000451,Teguh Siregar,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0821-3334-6800
202000225,Galak Prakasa,SI082,Pengolahan Citra Digital,3,0100000017,"Harjaya Suwarno, S.Si., M.Cs.",0812-4384-2498
202000308,Mahesa Handayani,SI050,Bioinformatika,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0856-6856-2185
202000846,Nalar Tampubolon,SI004,Augmented Reality,4,0100000014,"Raden Palastri, S.Kom., M.MSI",0858-5979-6471
202000110,Murti Damanik,SI080,Manajemen Proyek TI,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0811-9324-8086
202000091,Darmana Tarihoran,SI043,Manajemen Pengetahuan,3,0100000034,"Lantar Samosir, S.Kom., M.T.",0811-0842-7109
202000243,Winda Nasyiah,SI001,Pengolahan Citra Digital,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0856-5888-7947
202000375,Kiandra Dongoran,SI064,Smart City,2,0100000010,"Dr. Langgeng Pangestu, S.Kom., M.Kom.",0813-8569-1463
202000737,Laras Pudjiastuti,SI096,Natural Language Processing,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0856-7581-7246
202000818,Satya Natsir,SI081,Cyber Security,3,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0823-5486-4015
202000210,Tasdik Puspasari,SI094,Cloud Computing,4,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0822-7962-7570
202000317,Kunthara Farida,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-2622-4447
202000866,Cinthia Hidayanto,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0823-4801-5716
202000266,Reksa Sihombing,SI031,Metodologi Agile,3,0100000024,"Hardi Mandasari, S.Kom., M.Kom.",0822-2684-1459
202000359,Aris Namaga,SI072,Big Data Analytics,2,0100000015,"Dr. Warsita Ramadan, S.Kom., M.T.",0813-7706-3242
202000985,Jaya Pertiwi,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0856-0753-9989
202000086,Gaduh Wahyudin,SI063,Computer Vision,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0821-6349-5788
202000420,Cengkir Sihombing,SI069,DevOps Engineering,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0811-4331-5410
202000174,Karman Putra,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0856-9799-5527
202000963,Bahuwarna Suwarno,SI041,Quantum Computing Intro,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0823-7383-9597
202000776,Paramita Wulandari,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0822-2569-0877
202000768,Irwan Mangunsong,SI087,Virtual Reality,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0822-3009-1093
202000685,Ana Susanti,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0851-0965-6999
202000404,Kamaria Suryatmi,SI058,Visualisasi Data,3,0100000026,"Dr. Oman Maryati, S.T., M.T.",0851-8701-4626
202000004,Estiawan Jailani,SI066,Sistem Tertanam,2,0100000034,"Lantar Samosir, S.Kom., M.T.",0822-0265-4235
202000402,Kalim Hartati,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0811-6625-3244
202000721,Nyoman Mulyani,SI050,Bioinformatika,2,0100000038,"Nardi Hassanah, S.T., M.Eng.",0857-9157-0184
202000958,Carub Wahyudin,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0851-0501-6679
202000955,Balamantri Widodo,SI090,Sistem Pakar,2,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0821-7236-8314
202000802,Radit Saputra,SI052,Game Development,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0812-7970-6239
202000976,Putri Haryanti,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0853-5072-0811
202000877,Shania Nainggolan,SI017,Struktur Data,4,0100000009,"Vinsen Firgantoro, S.Kom., M.MSI",0853-0061-6756
202000980,Rahayu Mulyani,SI080,Manajemen Proyek TI,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0853-9975-6341
202000901,Lalita Wijayanti,SI057,Data Mining,2,0100000004,"Dr. Syahrini Natsir, S.Kom., M.Kom.",0856-4165-1623
202000906,Mila Hutasoit,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0851-7342-5754
202000873,Cinthia Winarno,SI070,Pemrograman Mikrokontroler,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0812-1477-3201
202000453,Johan Kuswandari,SI066,Sistem Tertanam,2,0100000034,"Lantar Samosir, S.Kom., M.T.",0858-4665-7437
202000877,Shania Nainggolan,SI035,Sistem Pendukung Keputusan,3,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0853-0061-6756
202000810,Bakijan Prasetya,SI080,Manajemen Proyek TI,2,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0852-1773-1806
202000301,Zulaikha Maryati,SI061,Sistem Pakar,3,0100000023,"Prof. Dr. Prasetyo Sirait, S.Kom., M.MSI",0813-1182-3398
202000479,Wage Siregar,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0853-7375-3001
202000679,Prayoga Hasanah,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0851-4742-3122
202000593,Taswir Januar,SI008,Natural Language Processing,2,0100000026,"Dr. Oman Maryati, S.T., M.T.",0823-5276-3655
202000655,Vicky Wulandari,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0811-6048-0589
202000371,Okto Marbun,SI002,Information Retrieval,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0823-2696-5827
202000038,Opung Thamrin,SI053,Analisis Desain Sistem,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0853-3842-5135
202000999,Tami Utami,SI014,Digital Forensics,2,0100000043,"Dr. Usyi Uyainah, S.T., M.T.",0856-9663-6580
202000826,Chandra Sihotang,SI066,Sistem Tertanam,2,0100000034,"Lantar Samosir, S.Kom., M.T.",0813-4375-4025
202000311,Tri Manullang,SI065,User Experience (UX) Design,3,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0851-6296-1943
202000309,Putri Mayasari,SI019,Basis Data,4,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0811-1631-5999
202000129,Warji Habibi,SI031,Metodologi Agile,3,0100000024,"Hardi Mandasari, S.Kom., M.Kom.",0858-7439-5339
202000321,Gina Hutapea,SI035,Sistem Pendukung Keputusan,3,0100000011,"Dr. Bakianto Pangestu, S.Kom., M.Kom.",0823-6924-5937
202000832,Martaka Narpati,SI027,Penjaminan Mutu Software,3,0100000013,"Lukman Mulyani, S.T., M.Eng.",0823-4749-2975
202000315,Eva Laksita,SI007,Algoritma Genetika,4,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0812-0158-1995
202000315,Eva Laksita,SI093,Jaringan Komputer,4,0100000049,"Bagiya Mahendra, S.Kom., M.Kom.",0812-0158-1995
202000430,Luwar Ramadan,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0852-7418-6256
202000772,Oman Latupono,SI049,PBO Lanjut,2,0100000031,"Langgeng Sinaga, M.Kom., Ph.D.",0823-0442-7173
202000561,Tugiman Nasyiah,SI020,Sistem Terdistribusi,4,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0811-8811-7298
202000155,Lega Pratama,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0857-1656-0494
202000444,Kuncara Gunawan,SI033,Internet of Things (IoT),4,0100000026,"Dr. Oman Maryati, S.T., M.T.",0813-4754-6913
202000620,Yance Ramadan,SI095,Game Development,4,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0858-0312-0735
202000770,Ikin Kurniawan,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0812-2447-1746
202000168,Jumadi Prastuti,SI046,Arsitektur Microservices,2,0100000048,"Prof. Dr. Violet Farida, Ph.D.",0811-7159-6966
202000263,Limar Mayasari,SI074,Jaringan Syaraf Tiruan,4,0100000028,"Dr. Samsul Hutapea, S.Kom., M.MSI",0853-5161-2275
202000805,Satya Kusumo,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0852-7625-3492
202000018,Maman Setiawan,SI052,Game Development,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0821-2528-8095
202000676,Azalea Latupono,SI089,Jaringan Syaraf Tiruan,3,0100000045,"Dewi Wastuti, S.Kom., M.MSI",0853-2329-8324
202000284,Tari Usada,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0811-5685-6624
202000659,Karsana Nasyiah,SI012,Deep Learning,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0851-8622-7837
202000785,Tira Wacana,SI016,Manajemen Proyek TI,4,0100000022,"Raharja Farida, S.Kom., M.Kom.",0857-0790-3202
202000104,Leo Wacana,SI086,DevOps Engineering,2,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0856-0278-7429
202000728,Aswani Halim,SI079,Sistem Pendukung Keputusan,2,0100000030,"Gatra Palastri, S.Kom., M.Kom.",0857-7954-5381
202000505,Lili Damanik,SI100,DevOps Engineering,3,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0823-8333-9452
202000564,Hesti Waluyo,SI011,Blockchain Technology,4,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0852-3149-8643
202000544,Virman Lazuardi,SI019,Basis Data,4,0100000012,"Dr. Bakda Sihotang, S.T., M.Eng.",0812-6580-3928
202000475,Ganjaran Puspasari,SI032,Jaringan Komputer,3,0100000032,"Prof. Dr. Danang Hutapea, M.Kom., Ph.D.",0851-1847-2304
202000003,Jindra Prasetyo,SI086,DevOps Engineering,2,0100000039,"Bakiadi Thamrin, S.Kom., M.Kom.",0856-0838-6379
202000440,Lega Pradana,SI030,Business Intelligence,2,0100000040,"Ir. Paris Fujiati, S.T., M.T.",0812-4856-4679
202000315,Eva Laksita,SI029,Audit Sistem Informasi,4,0100000046,"Prof. Dr. Galuh Dabukke, S.Si., M.Cs.",0812-0158-1995
202000601,Erik Prasasta,SI037,Desain API,4,0100000044,"Prof. Dr. Rosman Utama, M.Kom., Ph.D.",0823-8771-6947
202000826,Chandra Sihotang,SI023,Keamanan Informasi,4,0100000002,"Bakidin Thamrin, S.Kom., M.Kom.",0813-4375-4025
202000742,Satya Januar,SI009,Aljabar Linear,2,0100000047,"Edison Sudiati, S.T., M.Eng.",0851-2405-8008
202000541,Alambana Puspasari,SI067,Rekayasa Perangkat Lunak,2,0100000016,"Bagya Yuliarti, S.T., M.T.",0822-1108-0996
202000284,Tari Usada,SI076,Teknik Kompilasi,4,0100000038,"Nardi Hassanah, S.T., M.Eng.",0811-5685-6624
202000821,Belinda Purwanti,SI054,Data Warehouse,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0851-2411-2412
202000550,Vino Puspasari,SI003,Network Security,4,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0821-8655-7790
202000415,Jayadi Wasita,SI052,Game Development,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0812-5452-2675
202000266,Reksa Sihombing,SI100,DevOps Engineering,3,0100000025,"Zalindra Mandasari, S.Kom., M.T.",0822-2684-1459
202000019,Galang Pratama,SI045,Arsitektur Komputer,2,0100000022,"Raharja Farida, S.Kom., M.Kom.",0852-0154-3039
202000868,Unggul Firgantoro,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0851-3175-2071
202000837,Teddy Rahmawati,SI013,Ethical Hacking,4,0100000029,"Ir. Satya Suartini, S.T., M.Eng.",0856-8056-2656
202000045,Wahyu Wibowo,SI024,E-Commerce Strategy,4,0100000008,"Prof. Dr. Emong Haryanto, Ph.D.",0822-5053-3158
202000094,Jessica Hutapea,SI021,Semantic Web,3,0100000035,"Tri Suartini, S.Kom., M.MSI",0856-4131-8699
202000835,Cecep Fujiati,SI048,Web Development Lanjut,3,0100000005,"Yessi Hariyah, S.Si., M.Cs.",0857-3983-4301
202000319,Jarwadi Saputra,SI026,Sinyal Digital,2,0100000050,"Dr. Cahyanto Prakasa, S.Kom., M.T.",0823-4379-9371
202000673,Rendy Latupono,SI096,Natural Language Processing,3,0100000033,"Dr. Marwata Wijayanti, S.T., M.Eng.",0853-4046-0843
